user_id,comment_count
1024559394716045312,1
102458875,1
1024597709762781184,1
1024602097,1
102460214,2
102464298,1
1024646153198026752,1
1024659669330087936,1
1024669044887220229,1
1024670539,1
1024674200664137728,1
1024695467832213504,1
1024701235,1
1024723195,1
1024739980684521474,1
1024752190261362688,1
1024754233453764618,1
1024761383177646081,1
1024763550580006915,1
1024773621275869185,1
1024789640,1
1024789887126401024,1
1024789919594512384,2
1024811495086071808,2
1024815869279576065,1
1024816309421436928,1
1024818508260028417,5
1024819092941955082,1
1024832696,2
1024832924531609600,2
1024842066201858048,2
1024861334788300800,1
1024873762183831552,1
1024873981524860929,1
1024913959,1
1024926508626927619,2
102496744,1
1024978027573338113,1
1024988196881543168,1
1025019841,1
1025021841281359872,1
1025027355029458945,1
1025035982,2
1025041286640922624,7
1025044861370683392,1
1025045946361634821,2
1025056404942581765,2
1025061800927064065,5
1025067549040562179,1
1025074018288726016,2
1025077640775000064,3
1025084409832079360,1
1025086714262577153,2
1025093052526940160,1
1025095810483142656,1
1025096507148697600,1
1025101139765862401,1
1025118845034553344,1
1025132622924722176,1
1025132887388110851,1
102513970,1
1025144166928539648,2
1025148640623566849,1
1025149363247570945,1
1025151908,1
1025170120455462913,4
1025172170098524160,1
1025191355906109440,1
1025196579223945216,1
1025207465380593671,1
1025211572166115328,1
1025216498414100485,1
1025223655117266949,1
1025228475395989504,2
1025235078178332672,1
102523984,1
1025246639613599749,2
1025260510176980992,2
1025268726046879744,1
1025274127383494656,1
1025274327782940672,1
1025283253593358336,1
1025286810497245185,1
1025289668,2
1025306288,1
1025312470578159617,1
1025314465,1
1025322037043183616,1
1025349175767126016,1
1025360564627890176,2
102536863,1
1025373948102496256,1
1025383873432182784,1
102539102,1
1025392479900721152,4
1025394875901112320,1
1025401634229288960,1
1025411250711404546,2
1025411529448009728,2
1025422920,2
1025423704908607488,1
1025425231,7
1025427757440950272,1
1025430040195096577,1
1025437394852630528,2
1025440521572044804,2
1025461074634698752,1
1025465915373244416,1
1025469120224157696,1
1025478449819987974,1
1025491155339948033,2
1025492215,3
1025496103632941056,3
1025501847963021312,1
1025510229176242176,1
1025521,1
1025533634,1
1025536356930400256,1
1025564048383864832,1
1025568016833175552,1
1025568409029885952,2
1025573397642788867,1
1025575439719325696,1
1025584006014922753,1
102559913,1
1025621517739204608,1
102562187,2
1025630097078927360,1
1025631784346603522,1
102566224,1
1025681546643210240,2
1025687251836182528,1
1025688695272366080,2
1025706133,1
1025714271806734336,2
1025717583033626624,1
1025719070534955008,1
1025720316335665155,1
1025727044619923456,4
1025729265399201792,1
1025737539653697536,3
102574767,1
1025750844719935488,2
1025753759740293121,1
1025764054114156550,1
102576993,2
1025778586437996544,1
102578943,1
1025801735439351808,1
1025804980454912000,2
1025825479,1
1025825527624548359,1
1025831711383244800,1
1025839873637449729,1
1025861596655116290,1
1025870637573828609,1
10258872,1
1025888462665408512,3
1025892667463479296,2
1025921921840504832,3
1025950502419406848,1
1026034412,1
1026060693177425921,1
1026077886963376128,1
1026111162310639617,6
1026112688873775104,1
1026128601001979904,1
1026128973665853443,1
1026140683,1
1026141926058278913,1
1026147541665034246,1
1026152972680683522,2
1026155876674154497,1
1026170296460554240,3
102618075,1
1026185493921378309,1
1026212029,1
1026224186,1
1026232312793583616,7
1026273973,1
1026297573613678593,1
1026316635525636096,1
1026327707380932608,1
1026345072516841472,2
102638431,1
1026385333645193216,1
1026389553387429888,1
1026397980,2
1026410293382074368,1
1026429898926116864,1
1026460033,1
1026462303728922624,1
1026464277903941632,2
1026465391,1
1026468254485766144,1
1026470012,3
1026477267998916608,2
1026480222374449152,2
1026483908555223040,1
1026491092856958976,1
1026491779942703105,1
1026501114,2
1026505461590355968,1
1026519794395176962,1
1026530984987119616,1
1026539424,1
1026548551092920320,1
1026549584963747846,8
1026551243936804866,2
1026594163238821888,1
1026596403378774016,1
1026613728605863938,2
1026618401681285120,1
1026625623127728128,1
1026627715628056577,1
1026636378459828225,1
1026638443,1
1026679093,1
1026702675709251584,1
1026716470020005889,1
1026770093009776641,1
1026775528940875776,1
1026776906,1
1026795456435826689,2
1026804151,1
1026810132422909954,1
1026842209,1
1026848160000499713,1
1026857050553368576,4
1026859660446511105,1
1026873192546070529,1
1026874514754482176,1
1026880793724051456,1
1026881912,1
1026887725,1
1026907439092756481,1
102691557,1
1026915675229450240,2
1026936924,1
102693791,1
1026942064590774274,1
102694315,1
1026961072161472514,1
1026968313769816064,1
1026974456470810624,2
1026975487162081280,1
1026984918,1
1026984955543527424,1
1026993284634304512,1
1026998276552159232,4
1027004869939351552,1
1027007246,2
1027014090345000960,1
1027019526116757506,2
1027026429232312320,1
1027027855765647360,2
1027029024797683712,1
1027034242151272448,2
1027039253098717184,1
1027052955726503939,1
1027071701547331584,1
1027074810,1
1027087593442172928,1
1027099044554784768,1
1027112526,1
1027130210,1
1027136595600666624,1
1027150031114006528,1
102716200,1
1027168464266567680,2
1027179001834397696,1
1027185561843507200,1
1027197719117537282,1
1027205612,1
1027206517592862721,1
1027209640029958144,4
1027228710322221057,2
1027234315455877120,1
102724565,1
1027286229845331969,1
1027288191223717889,1
1027295875,4
1027312738454962176,1
1027313203074592769,1
1027334743,1
1027356354,2
1027365049411596288,1
1027370970632388614,3
1027379840,1
1027383859,1
1027385731,1
1027389956648562689,1
1027422344,1
1027425804030889984,3
1027435981383684098,2
1027449497998290944,1
102748653,6
1027505062522888192,1
1027538322720268288,1
1027556453958201344,1
1027557233473859589,1
1027561562855358464,6
1027566584938811394,2
1027568946692673541,1
1027569806940065793,2
1027571289450532869,1
1027572557111672833,3
1027580148688842752,1
1027590227328675841,2
1027591913472286722,1
1027603788,1
1027629741287727104,2
1027633309310959616,2
102763558,1
1027645168680361984,1
1027652077395341312,1
1027654271695814664,1
1027656405539606529,1
1027662430229475328,1
1027665019150974978,1
102767861,1
1027690918395035648,1
102769351,7
102770449,1
1027711159913336837,2
102772241,1
1027730198836523009,1
1027735971083640834,2
1027744894339567616,3
1027757033708302336,1
10277682,1
102777172,2
1027799113658593280,1
1027800640255406081,1
102782731,1
1027828391733612545,5
1027844749284102144,2
1027847155564900353,1
102785675,1
1027865037174648832,2
1027866486000500737,2
1027876491420418049,1
1027896888790540289,1
1027896979500687360,2
102792749,1
1027942309,1
1027947335136026624,1
102795582,1
102796100,1
1027965306,2
1027968457,1
102797000,1
1027971035835101184,1
1027972510556581888,4
1027976183097569281,2
1027978768831275008,1
1027991153793220608,1
1028004546486853632,1
1028011657128071168,1
102802064,1
1028028199668736002,1
102803388,3
1028039430861463554,1
1028043237875957761,1
102804703,1
1028060362053169152,4
1028073654238597120,1
1028078752247504896,1
1028094786891390977,4
1028104996762656769,3
1028111971,1
1028116263967576069,1
1028119507833901056,1
1028166151099088897,3
1028170867698745350,1
1028201191,2
1028212204716417024,2
1028244063789752320,1
1028283428,3
1028302356197326849,1
102831206,1
1028361581212704769,2
1028362953379250176,3
1028366243601018881,2
1028393471919489026,5
1028400716627550209,1
102840124,1
1028408372671000577,1
1028436166897487872,1
102843684,2
1028446213,1
1028455336670310401,2
102846283,1
1028463410462187521,1
1028465542947119104,1
1028481525438980096,1
1028482780362096640,8
1028486133146177536,1
1028490756749578240,1
1028509250,1
1028514226489511941,2
1028551091569549312,1
102855741,2
1028597466730561537,1
1028598029597716480,2
1028617184698884096,1
1028656943278239746,1
1028661163544989696,1
1028702689478303744,1
1028704634490286080,2
1028721752623464449,1
1028722816168996867,2
1028735317,1
1028749900186562561,3
1028758428,2
1028762646,5
1028774905805004803,1
102878441,1
1028795788640641024,1
102881475,1
10288272,1
102882799,1
1028832224915800064,1
1028837415769784321,2
1028839057965703168,1
1028851247724544000,1
1028869888562094080,1
1028938618755313665,1
1028951659,1
1028969600371879937,3
1028996842611081220,2
1028997420959584256,1
1029006743345549312,2
1029016595568447489,1
1029047922,2
1029051305707425792,2
1029051341287694337,1
1029052009419337728,4
1029058328,1
1029058418047414272,1
1029064439776063489,3
102908017,1
1029088265729536000,1
1029095584140066817,1
1029096687384506369,6
1029097763798102016,7
1029104731854176256,1
1029113537602310145,2
1029116694,1
1029122340901277696,1
1029136772146651145,2
1029162379530121216,1
1029165106599546881,2
1029172320,1
1029180571010981888,2
1029186197225123840,3
1029198368789024768,1
1029204785965223936,2
1029206166444957696,2
1029209324558512128,1
1029210529,3
1029230459639672832,1
1029235740964675584,1
1029238614318899200,1
1029239630611197952,1
102924969,1
1029251522125811713,1
1029266642864361472,1
1029285893104783360,2
1029301436,1
1029302912755933184,1
102930999,1
1029328779766898688,1
1029332039550558208,1
1029344701239816193,2
1029345484589228032,1
1029346393947877376,1
1029348479863283712,1
1029355510687059968,1
1029371,3
1029372571,4
10294,5
1029401934,1
1029404940651913216,2
1029410307305697280,1
1029416322323632128,8
1029424625896148997,1
1029429488,1
1029432889,1
1029446244,1
1029462787356061696,2
1029464640059858944,1
1029468790571102208,1
102947330,1
1029476474,1
1029481058654408704,1
1029490594102632448,2
1029501888369188864,2
1029507270961491969,1
1029509041989414912,1
1029518533313613829,2
1029520133419610113,2
10295212,1
1029534071708426240,1
10295382,1
1029547280121163776,1
1029550291203645441,1
1029569500021055488,1
1029571855861071872,1
1029573122595250176,1
102957638,3
1029628208,3
1029679566250487808,1
1029684686681989121,2
1029704451429490693,1
1029708047562682373,1
1029718910,1
1029724265195528194,1
1029737365906972672,1
1029739387809091584,2
1029765993101500416,1
102978904,2
1029790310711341057,1
1029803862251585536,1
1029807615348539393,4
1029809924564561920,1
1029817210389364736,2
1029836211949641728,1
1029849039985041409,1
1029857996,1
1029866198,2
1029880688814649344,2
1029882645147213824,1
1029884957664190464,1
1029894379614478339,1
1029912852398661632,2
1029913964262699008,3
1029931708664049664,2
1029936343,1
1029941820728504320,1
1029951321334403072,1
1029952103379349504,1
102995459,1
1029958296906518528,1
1029975678412718082,1
1029978815093776385,1
1030000914311000064,4
1030001186,1
1030010287162843137,3
1030035634650402816,3
1030039598,1
1030040388,1
1030049909368659969,1
1030063718451765248,1
1030065072629014528,1
1030068342982209536,1
1030073162455769088,1
1030093478934523904,2
1030098333539487750,2
1030098883840552964,2
1030103688306552833,2
1030104487095091200,2
1030107918585221120,2
1030110940602277888,1
1030111280,1
1030112327226589185,2
1030112710363688960,1
1030126481089982465,1
1030132957271470080,1
1030149720348545026,1
1030150311590211589,1
103016355,1
1030167813347049472,1
1030171629169635329,1
1030180416538345472,1
1030189981220761600,1
1030190879229833216,1
1030194082579140608,2
1030203065033547776,2
1030207781674962944,1
1030208862241140742,1
103021190,2
1030212878408663040,1
1030216563385946112,3
1030245175354908672,1
1030250919848497152,4
1030260551069442050,2
1030263883888553984,1
1030273687574835200,1
1030277144612548608,1
1030277955300278272,2
1030280883557859328,2
103029364,2
1030293702365863936,6
1030303132906127360,1
1030344859,1
1030349847264559104,1
1030399696899125248,1
1030401066758635521,2
1030454022807977985,3
1030459622510014467,2
1030463976675725312,3
103047208,2
1030476500372545536,1
1030482505365741568,2
1030494602267115520,2
1030499448248520705,1
103050234,1
1030503410,1
1030508664405278720,1
103050908,2
1030512547458412544,1
1030524929358344205,1
1030531544501370880,2
1030551625109106688,1
1030561472,1
103056976,1
1030581959305703426,1
103059701,1
1030604015741136898,2
1030607522401378304,2
1030612237575233537,5
1030620407685111808,1
10306252,1
1030629613527916544,1
1030631520745058304,1
1030633882599780352,1
1030635760922386433,1
1030644366316994563,1
1030656907038609408,2
1030657993199644672,1
1030669652471570432,1
1030672555970101248,2
1030678032971788295,2
1030686078095699969,1
1030687797433327616,3
1030712574,2
1030714686,7
1030718518117982208,1
1030722139245174785,2
1030733452079968256,1
1030733661589659648,1
1030742392549371904,2
1030748798291730432,1
103075129,13
1030779174,1
1030780901670756352,1
1030796741262680064,3
1030829123927719936,1
1030842775888175105,3
1030847385352720385,1
1030849055742603264,1
1030860129279926272,1
1030861201624813568,1
1030862423585120262,2
103086249,1
1030878732481949696,1
1030896953708748802,1
1030923576852000768,2
1030951627304456197,2
1030953674388848640,1
1030957273,3
1030968727,1
103096993,1
1030970453660069888,1
1030974445878276096,2
1030993178965499905,1
1030999657223282690,3
1031003469862195200,1
103100912,1
1031019813043240960,1
1031054897112743936,2
1031060948247695361,1
103106629,2
1031077786109337600,2
103108191,5
103108238,3
1031102395,5
1031109314654552065,1
1031114824783220736,2
1031175361072123904,2
1031181136104443904,1
1031193996968648704,2
1031196745923878912,1
1031207145184710656,2
1031215233136619520,2
1031220767546126336,4
1031224446,4
1031226426022928385,1
1031227742409256960,10
1031233392078204929,1
103125974,1
1031266579617464321,2
1031267202979319811,1
1031269608479576064,1
1031285512902983682,1
1031300945228038146,1
1031313009891631104,2
1031334325,4
1031341754564390912,1
1031349065248849921,8
1031355196100800512,1
1031355368113360896,1
1031355561554542592,1
1031364377616756737,1
1031435698945978368,1
1031485508772343810,1
1031486516059615232,1
1031498480,1
103151210,1
1031522733568532480,1
1031534646415294464,1
1031539003,1
1031557350480654337,1
1031569988375773185,1
1031570261588373504,2
1031577583,1
1031577611091230720,1
1031578318896877568,2
1031590063489146882,1
1031612276,1
1031612853277655045,1
1031617936228642819,2
1031623917260218370,1
1031627572864606208,3
1031628715313307648,1
1031628744069472262,1
1031632138175762432,3
103163916,1
1031643068280258562,1
1031656759645982725,1
1031666702772318209,1
1031676481,1
1031685830467833862,1
10316902,1
1031697051405316096,1
1031702071559380992,2
1031710942978031617,2
1031715546822324224,4
1031744168970932224,1
103174704,2
1031747887397515266,1
1031757854,1
1031807851734413312,1
1031821592,1
1031825610052517888,1
1031831934211637253,1
1031853991351734272,6
1031866141,2
1031871443305259009,1
1031873690345107456,2
1031889103,1
1031910141854195712,2
103192411,1
103192432,1
1031928891881938944,1
1031939723684704256,1
1031947020393742336,1
1031953142185902081,1
1031956026948558848,1
1031965777782423552,1
1031971429787619328,5
1031981329,1
1031982772485857280,2
1031984904324767744,1
1031991359249571840,1
1031994925557145601,2
1032001729301106688,1
1032004544723660800,1
1032007565398487051,1
1032008409128861696,2
1032018011002232832,1
1032026214431645696,2
1032030545868451840,1
1032040345893261312,1
1032044714692759557,2
1032061495138562048,1
1032091150704959488,1
1032094022943363073,1
1032094602,1
1032100767803555846,1
1032107921629274112,1
103210819,1
1032119191267041280,1
103213895,5
1032145432363687938,1
1032147753114189825,1
103216375,1
1032178309897973760,1
1032188509,2
1032214460314923008,1
1032227147891392512,1
1032249928305860610,1
1032257199693803520,1
103226951,4
1032279510299930625,1
1032281096178683905,1
1032281363871875072,1
1032284669084164096,16
1032287132,1
1032294101725655042,1
1032295932992188416,2
1032308275482636288,1
1032314067682250752,1
1032323893225238528,1
1032327965416345603,1
1032333551708979200,1
1032339633219227649,1
10323562,1
1032399770,1
1032404551343722496,2
1032415152329523200,1
1032430263001931776,1
1032434968973254657,1
1032435945478320128,1
1032451858915368961,1
1032454283214639104,1
1032456533131505666,1
1032466808538726402,1
1032477530714849280,1
1032490124397834240,1
1032500134293069824,2
1032504779757387776,1
1032517694489149441,2
1032531399486722048,1
1032552554889003008,1
103255488,1
1032572150882988032,1
1032576713857884165,6
1032580157243052032,2
1032584948,1
1032587413099409408,1
1032610262992531456,1
1032618884799574016,1
1032621676997963776,2
1032629443435667456,2
1032633444638117889,1
1032651214876565506,1
1032653819593863169,1
1032673077904240640,1
1032673668227366913,1
1032681908147240962,1
1032697289611956224,1
1032702708053147650,1
1032708578807898112,1
1032719167915524096,1
1032732446,1
1032745548045070338,1
1032775333920100352,1
1032777174250598400,2
1032781468391501824,1
1032797603921113095,2
1032798036014125057,1
1032798867199275009,2
1032800543935086593,1
1032805447,4
1032809706757259273,6
1032814131785736192,2
1032838461483560960,1
1032839417608761345,1
1032853659854561280,1
1032854623160131585,1
1032855034302586880,4
1032857423017586688,1
103289922,1
1032899982674685952,1
1032908934846115840,1
1032916708028121088,1
1032950346035998720,1
1032958640356028416,1
103297436,2
103299900,2
1033002008,1
1033005952843370497,1
1033007552085336064,1
1033011017180168194,1
1033011336278466563,2
1033011642,1
103301785,1
1033028362476765184,1
1033029843951202305,1
103303276,2
1033033713150578688,1
1033041221151649793,1
1033047649425870848,1
103304964,1
1033056906443730946,1
1033057364,1
1033059395024896002,1
1033068153012662272,1
1033082708992253952,1
1033106079604002818,1
1033109533550239744,2
1033122880102514690,1
1033123438800658432,1
1033126727323738114,1
1033140032620716032,1
1033154247708352512,1
1033206546,1
103321016,1
1033214310967738369,1
1033251121,6
1033258207,1
1033261687330074629,1
1033281,1
1033324014373154816,1
1033332330306232320,2
1033341804,1
1033347948262973446,1
1033367183173332992,1
1033367338391760896,2
1033370272630419461,2
1033393955495444487,2
1033400555631206400,1
1033408328,1
1033425461089591301,1
1033425506132287488,2
1033431424895004672,1
1033439887507300353,1
1033440678733377536,2
1033441682,1
1033443024926384128,2
1033456880268374016,2
1033469273769959424,1
1033473308140949504,1
1033478014942699520,1
1033479991,4
1033487259952209920,1
103349566,1
1033500709503860736,1
1033523497,12
1033543855121948672,1
1033559201539219458,2
1033560364191870977,1
1033581788747243520,1
1033594184832303105,1
1033604865958785024,1
1033623904516898816,2
1033627159,1
103362840,1
1033644587686883328,1
1033651700723138561,1
1033689463,1
1033704616913973250,1
103372767,2
1033733065275793408,1
1033743081902927873,2
1033744594905845760,2
1033759242791137280,1
1033760453044793344,1
1033763773851611136,2
1033764013946101760,5
1033771596,1
1033794971441221632,2
1033802626423574529,1
1033805812836311041,1
103380680,1
1033811062615764992,1
1033820764577976327,2
1033821792153096192,2
1033822386645356544,1
1033846771758379008,1
1033849462597156867,2
1033850274,1
1033850325667594243,4
1033857739062239238,1
1033859835333242881,1
1033867322350608385,1
1033867572242829312,1
1033872131816390656,1
1033872147838525440,2
1033888420521824256,3
1033893336,1
1033908553357185025,1
1033932598110822400,1
1033947343,1
1033948433214660608,1
1033959884226744320,10
1033968732484366338,2
1033987243751264256,1
1034000112,1
1034043843690127360,1
1034052241,1
1034053297391501312,2
1034082308301705217,1
1034089212407160833,1
1034093351677698048,1
1034102980956614656,2
1034112188649111553,1
1034122676414152705,1
1034123293991690240,1
1034132420835008514,3
1034138325509132288,2
103413890,1
1034172786053468160,1
1034182561264791554,4
1034189845319446530,1
103420692,1
1034210585922228229,1
1034212383269564418,1
1034231020902600705,1
1034235647727480832,1
1034237660636897281,2
1034239891759157248,1
1034264593357463552,7
103426977,1
1034297467263574016,1
1034299952682475526,2
1034304635324923905,1
1034311362548301824,1
1034313641036849152,1
1034347577385336832,1
1034368582765961217,1
1034371244798488582,1
1034383930026127361,1
10343942,1
1034396441068888064,2
1034413398,1
1034425826643767302,2
1034439480084652033,1
1034440603675713538,1
1034448605598441472,1
1034469513385963521,3
103447291,1
1034481540980338689,6
1034485127064121344,1
1034487074051776512,1
103449069,1
1034491022657691650,1
1034492468044201986,1
1034495388919783426,4
1034500847017885696,1
1034512772644708353,2
1034551326993264641,1
1034563782008131584,2
103457213,1
1034575867811430400,8
103457614,2
1034576274021335040,2
1034577483075657728,1
1034581668424769537,1
103458182,1
1034585454040018945,1
1034605097890836481,1
1034615919128059910,2
1034616877295620098,1
1034621312688369664,1
1034640774338699265,1
1034659809033736193,1
1034660878816169984,1
1034666701067964416,2
103466695,1
1034680341259141120,1
1034687018524127232,1
1034691320676343809,1
1034702441210621952,1
1034706252759289856,2
10347322,1
1034770938313760768,1
1034777565662081025,1
1034786731499900929,1
1034796528135794688,4
103479763,1
1034826659143327744,1
103482879,2
1034830616892788736,2
1034833111815618561,1
1034838333074145280,2
1034843624788262912,1
1034847206338113539,8
1034852301402525696,1
1034855404969385984,5
1034870190238883840,1
1034875454983819264,1
1034887165522542592,1
103490066,2
1034907887414345728,2
1034912132,1
1034917414092394499,1
1034931187284942848,2
1034935847869505537,1
1034943892372709376,2
1034945218871746561,2
103494546,2
1034948739176251392,2
1034948999147671552,1
1034974097963249664,1
1034975258,2
1034978910146973697,1
103498419,2
1034989166029881344,1
1035005689855397888,1
1035012331170713601,3
103504031,1
1035044773,1
1035048329611108353,2
1035056119952142336,1
1035099266409062401,1
1035112256,1
1035115242,1
1035121227310878721,1
1035129977866469377,2
1035137668760457216,1
1035141074430423040,3
1035179582,1
1035216501383589888,2
1035223261,1
1035223568693571584,1
1035224287228162048,1
1035229417587400704,6
1035233745501147137,3
1035250234060943366,1
1035267238033379333,2
1035276500,1
1035292872,1
1035294124424024064,2
1035327301284556801,2
1035330021295091712,1
1035337014051143680,1
1035344927008284673,1
103535870,1
103537823,4
1035396638,2
1035399757,1
1035435858378272768,1
103546590,1
103547890,1
1035484314438389760,2
1035491,1
1035493421778169856,1
1035498127325888517,1
1035525156,1
1035527649941233664,1
1035532343098916864,2
1035532433981145088,1
1035541335904866305,1
1035548629988196353,1
1035564100208668673,1
1035566713,2
1035583736287510528,1
1035588293981859840,2
103559101,1
1035591236491431936,1
1035605738209533952,2
1035611156235345920,1
1035617875,1
1035626322633142278,1
1035626670609313792,1
1035629243600986112,1
1035637805676998656,2
1035644510556966912,1
1035649026,1
1035649160546926593,1
1035654052196040704,1
1035660098327248896,1
1035661045812088834,1
1035661955879579648,1
1035690589721907207,1
1035692297030180865,1
1035696633550266368,1
1035697239648161792,1
1035697356958851073,1
1035710482991202305,1
1035713423563268096,7
1035719189695217664,1
1035720995355553793,1
1035736517568651264,1
1035740577327968256,1
103581293,1
1035847821520461824,1
1035848113,1
10358542,7
1035855955,1
1035858870479056897,2
1035859586069098496,1
1035859837484236800,1
103586972,1
1035873794978705408,2
1035877786211246082,1
1035881318574383105,1
1035901365166456832,1
1035903072,1
1035908844356943873,2
1035911762871308290,2
1035942590007390209,2
1035943433536528384,4
103595097,1
103595276,1
1035993554596896769,1
1035994170,2
1036000782,1
1036012635504836608,1
1036019940241891328,1
1036024052677308416,1
1036026591095214085,4
1036027127118917632,2
1036028989,1
1036029413396242432,4
1036034057023434753,3
1036038128551829504,1
1036046002405429249,1
1036054457744805889,1
1036060157199958017,1
1036078785454649344,2
103608842,2
103609945,2
103610808,1
1036110544921493504,2
103611217,1
1036114165,1
1036131230,1
1036170085,1
1036170355872870402,1
1036180883273916417,1
1036193130,1
1036209108863475712,1
1036216578,1
103621992,2
1036228345497833473,2
1036235692672798720,2
1036237691090821120,2
1036238967690223617,1
1036258675713818627,1
1036261696929779712,1
1036280332633473024,2
1036280827984994304,2
1036282250931916800,1
1036291591491788800,1
1036297057571618818,1
1036300922261987328,1
1036311406377873416,1
1036312231053541376,1
103631552,5
1036331132,2
1036356091213488128,2
1036373277374066689,1
1036379190,2
103640569,1
103643143,4
1036433246173585408,2
1036440027717349376,2
1036440144738308097,1
103645546,2
1036465970402021377,1
1036471981892358144,1
1036484378,1
1036485374057443328,1
1036513381,1
103654311,4
1036553769645998080,1
103655804,1
103656525,2
1036585589519216642,1
1036616701998182401,2
1036624524739919874,1
1036634903939563521,2
1036637080477200387,1
1036640930567282688,1
1036671357608714241,1
1036676170929111040,1
1036681597473501184,2
1036682643268624386,1
1036699620410310657,1
1036703681444425728,1
1036735624341012484,2
1036736198851682304,2
1036742871901188098,1
1036754090254979073,1
1036768007308173313,1
1036768540790018049,1
1036769576111886336,1
1036770110634123264,1
1036803577207877632,1
103680741,1
1036828279968280576,1
103684273,2
103685223,2
1036855762134462465,1
1036883613915271168,2
103689546,1
1036908262900281344,1
103692972,1
1036932202523713542,6
1036975842100948992,1
1036979013762383873,1
1036980525934632960,1
1036985841397248000,1
1037008918319443974,1
10370192,3
1037049415863861250,1
1037061075861209088,2
1037089345969303553,1
1037104289754370054,1
1037105763276279808,1
1037108936728629248,1
1037111230014648321,1
1037112767235481600,2
1037115368802799616,2
1037125083528146945,5
1037126629246554112,1
1037126694677688321,1
1037129964456431616,1
1037133037962715136,3
1037133296210194437,2
1037134395373707264,2
1037135064772108289,1
1037137896350859269,1
1037141997176414208,4
1037149060535209984,1
103715224,1
1037156492636348416,1
10371692,1
1037175595,1
103720918,3
1037210486608211969,1
1037222317334638592,1
1037254037731565568,1
1037294921168764928,1
1037296225,3
1037321952384479233,1
1037323470730878976,3
1037325069331169280,1
1037359267,1
1037359387399086080,2
1037361119780851712,1
1037370815040249856,1
1037371399726407681,1
1037373919274196993,1
1037391695644688384,1
1037401650,1
1037410096349888513,1
1037414430903087104,1
1037424457378422785,2
1037431236,2
1037441779,2
1037479904395317250,2
1037489145093017600,2
1037498624769445888,1
1037500890389725185,1
1037503590674440193,1
1037506849,1
1037520790047154177,4
1037520840454221824,1
1037520884490223617,2
1037526318588547072,4
1037529113836380161,1
1037534186360340480,1
1037539441,2
1037540109246255104,1
1037541544104841216,2
103755043,1
1037564157061558273,4
1037572711420182528,1
1037574693270614021,2
1037596870900674561,3
1037633889077010433,3
1037641515865059328,2
1037644292016222209,3
1037676804,1
1037692093,5
1037699552462004225,1
103770455,1
1037718400791990274,5
1037718843387510784,1
1037721493826879490,2
1037722375696076801,2
1037725403547357184,3
1037729953285124096,1
1037731289913282560,1
1037732263662772225,2
1037738424151822336,6
1037749138815954946,1
1037759461,1
1037766188,2
1037780760638509063,1
1037788586094026753,2
1037790020684455937,1
1037791794732384256,1
1037798428338606081,1
1037801968918519812,1
1037803039799865345,1
103781192,1
1037833183289597952,1
1037833986150686721,1
1037839389219594240,1
1037857490644422656,1
1037858389362139137,1
1037866843,1
103787004,1
1037872845542449153,1
103788835,1
1037895581350473729,1
1037909566854377472,2
1037933565902827520,1
10379372,4
103793810,2
1037946522082500608,1
1037988312,6
1037992587020226561,1
1037993779,1
1038010441,1
1038030853811646465,2
103803702,1
103804971,1
1038052411833835520,1
1038057306947088384,1
1038060118032576518,1
103806215,1
1038062509327101953,1
1038066366,3
1038068925899059201,3
1038074292368560130,1
1038091837,1
1038109006865125377,6
1038119307266277376,1
1038129277873602560,1
1038131485444845570,1
1038145116144381952,1
1038169473579020288,1
1038171281773027328,8
1038177795694841860,1
1038195950249029633,1
1038206544985214976,2
1038211560882069504,1
1038219024969150464,2
1038241703872942082,1
1038243069076885505,1
1038275251287875589,1
103827656,2
1038283186973892610,1
1038293494211592193,1
1038307283070066688,2
1038314945178488832,1
1038341051893932032,2
1038349944623714304,1
1038351455827054592,1
1038359700,1
1038399019226148869,2
1038403275350044672,1
1038407903982624768,1
1038424264502902784,2
1038443550860554240,1
103844697,1
1038448431184928768,1
1038450475006390272,2
1038453378,1
1038466636146245632,1
1038481676,3
1038484604137529344,2
1038490940720197639,1
1038497417346215936,1
1038497443204149248,3
1038499471204790272,1
1038514237,1
1038515124196323328,1
1038527982745395200,1
1038541285177651201,1
1038543236,2
1038546814444732416,1
1038562917925482497,2
1038563498102595584,1
1038572222867226625,1
1038573074617126912,1
1038575102646988800,1
103858258,1
1038585980,1
1038591172619526150,2
1038593041274089473,1
1038595816225759233,1
1038600603264532481,1
1038612594729267200,5
1038613670740127744,1
1038627535314214912,3
1038629181649649664,1
1038629195247575040,10
1038658849,1
1038663040827158528,1
1038664899604303872,2
1038675745923579904,3
1038675984491454464,2
1038695778200563717,1
1038705155359879168,2
1038728899,1
1038731574,1
1038734725324660736,1
1038767305990332417,2
1038773697258172417,1
1038776058,1
1038782454037991424,1
1038790016569290752,2
1038794515065200641,2
1038799081102032898,3
1038801833064640517,4
1038806487177551874,4
1038809836388069376,1
1038811487463243776,1
1038835142213677057,1
1038845103207579650,1
1038851368520441857,3
1038861181979635712,1
1038865879,1
1038879376606158848,2
1038880095744741376,1
1038887700,1
1038893042651021320,2
1038919145104932865,2
1038924316375572481,1
1038938618579111936,5
1038939636280819712,1
103895099,1
1038960594,3
1038960734518927362,3
1038964269050724352,1
1038970825699774465,2
1038991440603361281,1
1039001818712485894,1
1039007858,1
1039036067939155968,1
103905161,1
1039052728876466176,1
103906858,2
1039092460482310144,1
1039109082089705472,1
1039121,1
